hour_of_day;weekday;summertime;temp;dew;humidity;precip;snowdepth;windspeed;cloudcover;visibility;increase_stock;day_of_week_0;day_of_week_1;day_of_week_2;day_of_week_3;day_of_week_4;day_of_week_5;day_of_week_6;month_1;month_2;month_3;month_4;month_5;month_6;month_7;month_8;month_9;month_10;month_11;month_12;day_afternoon_night_0;day_afternoon_night_1;day_afternoon_night_2
1.673593904260361;1;1;-0.38968120978191273;-0.06490327225903003;0.5300033537788762;-0.1325678006755875;-0.10140727905749773;0.9175995230476709;-0.8678887419596528;0.2822501210391954;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
-0.1973484373829534;1;0;-0.3141262967799664;-0.5536102012936008;-0.7174140622581089;-0.1325678006755875;-0.10140727905749773;0.4019131033510522;-1.9641097944350894;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
0.6661634126062685;1;0;-0.5623781537863611;-1.1620004598876585;-1.3835768924190366;-0.1325678006755875;-0.10140727905749773;2.322845016720957;-0.4953567965501728;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
-0.1973484373829534;0;1;1.0458621372550647;1.4311383472345545;1.0719485673008262;-0.1325678006755875;-0.10140727905749773;-1.6866168964202535;0.36268809410608827;0.2822501210391954;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.6661634126062685;1;1;1.7690305902736927;0.8327216994371207;-1.2897585237339022;-0.1325678006755875;-0.10140727905749773;-0.5134302916104461;0.48788325608796246;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
0.3783261292765279;0;1;0.4522163922397732;0.8925633642168639;1.050459443747248;-0.1325678006755875;-0.10140727905749773;-0.06220467437590462;0.21611814837121102;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
0.8100820542711389;1;0;0.6249133362442217;0.16448977606331963;-0.862596677485943;-0.1325678006755875;-0.10140727905749773;0.89181520206284;-0.6022307153151876;0.2822501210391954;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
0.3783261292765279;1;1;-0.7998364517924776;-0.34416437456449905;0.78577633656293;-0.1325678006755875;-0.10140727905749773;-0.90019510638291;1.0650024174190422;-0.4923642763239463;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
-1.0608602873721753;1;1;0.43062927423921726;0.8825897534202402;1.0798104417716479;-0.1325678006755875;-0.10140727905749773;-0.9904402298298183;-1.9641097944350894;0.2822501210391954;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
0.3783261292765279;0;1;0.8191973982492263;0.8825897534202402;0.2207696245932368;-0.1325678006755875;-0.10140727905749773;-0.06220467437590462;1.022252849913036;0.2822501210391954;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
0.6661634126062685;1;0;-0.3141262967799664;-1.0622643519214194;-1.5292836326115922;-0.1325678006755875;-0.10140727905749773;-0.9646559088449874;-1.2190459036161296;0.2822501210391954;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
-0.48518572071269406;1;0;-0.7026944207899755;-0.16463938022526897;1.0446940691353126;-0.1325678006755875;-0.10140727905749773;-0.5392146125952768;-1.2190459036161296;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
-1.4926162123667863;1;1;0.48459706924060736;0.7130383698776338;0.5404858530733041;-0.1325678006755875;-0.10140727905749773;-0.7712735014587554;1.0527882552744687;0.2822501210391954;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
0.9540006959360092;0;0;-0.7998364517924776;-1.6108129457357339;-1.7310717440293397;-0.1325678006755875;-0.10140727905749773;0.7242171156614389;-0.541159904592322;0.2822501210391954;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
-0.1973484373829534;1;1;1.2941139942614592;1.550821676794041;0.8067413351517865;-0.1325678006755875;-0.10140727905749773;-0.11377331634556655;1.0039316066961765;0.2822501210391954;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
1.24183797926575;1;1;1.0566556962553428;1.3314022392683154;0.7826315867746014;-0.1325678006755875;-0.10140727905749773;1.5622075476684443;0.7077381746902786;-0.06202294445553441;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
-0.05342979571808309;0;1;0.7652296032478362;0.593355040318147;-0.2844868413982143;-0.1325678006755875;-0.10140727905749773;2.155246930319556;0.548954066810828;0.2822501210391954;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
1.24183797926575;1;0;-1.7172889668161098;-1.6706546105154771;-0.5423563240411541;-0.1325678006755875;-0.10140727905749773;-0.320047884224214;0.45734785072652967;0.2822501210391954;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
-0.05342979571808309;1;0;-0.3788876507816347;-0.05492966146240609;0.5399617281085831;-0.1325678006755875;-0.10140727905749773;-0.9904402298298183;1.0894307417081883;0.15314772147867153;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
0.9540006959360092;1;1;1.833791944275361;1.4311383472345545;-0.4459173305324122;-0.1325678006755875;-0.10140727905749773;0.3245601403965594;0.6497209045035561;0.2822501210391954;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
-1.2047789290370456;0;0;-1.6525276128144417;-1.710549053701973;-0.752006309929723;-0.1325678006755875;-0.10140727905749773;2.6838255105085898;-1.188510498254697;0.2822501210391954;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
-0.05342979571808309;0;0;-1.4582435508094373;-1.5509712809559904;-0.7551510597180513;-0.1325678006755875;-0.10140727905749773;0.7886779181235162;1.077216579563615;0.2822501210391954;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
0.5222447709413982;1;1;-0.3788876507816347;0.1944106084531912;1.2380961811175173;-0.1119290796395811;-0.10140727905749773;0.5437268687676226;1.0894307417081883;-1.912490671489705;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0.6661634126062685;1;1;1.8553790622759165;1.540848065997417;-0.29496934069264286;-0.1325678006755875;-0.10140727905749773;-0.35872436570146027;0.7504877421962846;0.19618185466551333;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0.8100820542711389;1;1;1.132210609257289;0.15451616526669576;-1.4863053855044355;-0.1325678006755875;-0.10140727905749773;-0.7841656619511708;-1.2190459036161296;0.2822501210391954;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0.3783261292765279;0;0;0.031267591228930344;0.44375087836878857;0.8685880809889147;-0.1325678006755875;-0.10140727905749773;1.8329429180091694;0.7504877421962846;0.2822501210391954;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
-1.0608602873721753;1;1;0.8623716342503382;1.441111958031178;1.560433034421192;-0.1325678006755875;-0.10140727905749773;-0.48764597062561493;0.9153789311480214;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
-1.6365348540316567;1;1;1.261733317260625;1.4311383472345545;0.5845123501099038;-0.1325678006755875;-0.10140727905749773;-0.4102930076711222;-1.2190459036161296;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
-0.6291043623775644;1;0;-1.1884045758024866;-1.4312879513965036;-0.9862901691601987;-0.1325678006755875;-0.10140727905749773;1.2141192143732267;0.5672753100276879;0.2822501210391954;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
1.24183797926575;0;1;0.07444182723004249;-0.4239532609374902;-1.0732949133039547;-0.1325678006755875;-0.10140727905749773;-0.7325970199815088;0.5978107153891207;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
-1.4926162123667863;0;1;1.0350685782547868;1.281534185285196;0.6998198423486167;-0.1325678006755875;-0.10140727905749773;0.6081876712296999;0.45734785072652967;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
0.09048884594678724;1;1;0.5061841872411633;0.6631703158945144;0.352324990738314;-0.1325678006755875;-0.10140727905749773;-0.4618616496407841;1.0894307417081883;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
-0.9169416457073051;1;0;-1.0480883087988724;-0.5635838120902248;0.7621907131504659;-0.1325678006755875;-0.10140727905749773;-0.26847924225455205;1.0650024174190422;0.23921598785235437;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
0.6661634126062685;1;1;1.833791944275361;1.5907161199805364;-0.17179997398310856;-0.1325678006755875;-0.10140727905749773;0.5952955107372842;0.45734785072652967;0.2822501210391954;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
-1.4926162123667863;1;1;-0.4112683277824687;-0.12474493703877337;0.41312348664599885;-0.1325678006755875;-0.10140727905749773;-0.5263224521028614;-0.6022307153151876;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0.23440748761165756;1;1;1.0458621372550647;-0.20453382341176451;-1.831703737255853;-0.1325678006755875;-0.10140727905749773;1.1496584119111495;-1.1579750928932642;0.2822501210391954;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
1.3857566209306202;1;0;-0.583965271786917;-0.8428449143956938;-0.8185701804493434;-0.1325678006755875;-0.10140727905749773;-0.7325970199815088;0.45734785072652967;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
-0.05342979571808309;1;1;1.4776044972661857;0.4337772675721647;-1.4910225101869283;-0.1325678006755875;-0.10140727905749773;-0.706812698996678;0.8176656339914363;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
0.09048884594678724;1;1;-0.03349376277273777;0.5035925431485321;1.2260413069289242;-0.1325678006755875;-0.10140727905749773;0.11828557251791197;-1.2190459036161296;0.2822501210391954;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0.5222447709413982;1;1;1.8445855032756384;1.580742509183913;-0.2027233469016723;-0.1325678006755875;-0.10140727905749773;-0.8228421434284172;-0.49230325601402947;-0.4923642763239463;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
-0.9169416457073051;1;1;-0.508410358784971;-1.1520268490910346;-1.4517131378328219;-0.1325678006755875;-0.10140727905749773;-0.22980276077730558;1.077216579563615;0.2822501210391954;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
-1.0608602873721753;1;1;0.3766614792378271;0.8426953102337443;1.1275058135612972;-0.1325678006755875;-0.10140727905749773;0.582403350244869;1.0894307417081883;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
-1.2047789290370456;1;0;-1.1776110168022085;-1.391393508210008;-0.908719674381428;-0.1325678006755875;-0.10140727905749773;1.8200507575167537;-1.1304932280679747;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
0.23440748761165756;1;1;1.9093468572773067;1.4311383472345545;-0.5732796969597178;-0.1325678006755875;-0.10140727905749773;-0.010636032406242706;-0.6022307153151876;0.2822501210391954;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
-0.9169416457073051;1;1;-0.6487266257885854;0.0049120033173372475;1.433594792958608;-0.1325678006755875;-0.10140727905749773;-0.5392146125952768;0.7871302286300036;-3.5047535994028296;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
-0.6291043623775644;0;1;0.26872588923504687;0.7329855914708816;1.0735209421949905;-0.1325678006755875;-0.10140727905749773;1.936080201948493;1.0894307417081883;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0.3783261292765279;0;1;1.0566556962553428;0.8825897534202402;-0.21635059598442952;-0.1325678006755875;-0.10140727905749773;1.1238740909263185;0.5184186614493953;0.2822501210391954;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
-0.05342979571808309;0;1;1.5099851742670198;1.5009536228109215;0.23596924857015839;-0.1325678006755875;-0.10140727905749773;1.1367662514187338;0.45734785072652967;0.2822501210391954;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0.5222447709413982;1;1;1.9525210932784187;1.640584173963656;-0.25303934351492885;-0.1325678006755875;-0.10140727905749773;0.4792660663055452;0.5672753100276879;0.2822501210391954;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
-1.4926162123667863;0;1;1.0242750192545087;1.2117189097088283;0.5509683523677327;-0.1325678006755875;-0.10140727905749773;-0.1008811558531509;1.0527882552744687;0.2822501210391954;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
0.8100820542711389;1;1;-0.497616799784693;-1.9898101560074417;-2.3615940765892107;-0.1325678006755875;-0.10140727905749773;2.799854954940329;-1.9641097944350894;0.2822501210391954;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
0.8100820542711389;1;1;-0.38968120978191273;0.16448977606331963;1.1500431870443186;0.08902688834258637;-0.10140727905749773;0.9175995230476709;1.077216579563615;-0.5353984095107873;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1.3857566209306202;1;1;0.1607902992322666;0.6432230943012665;1.1275058135612972;0.38557272217573085;-0.10140727905749773;0.621079831722115;1.0894307417081883;0.23921598785235437;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
-1.6365348540316567;1;1;1.207765522259235;1.640584173963656;1.248054555447224;-0.1325678006755875;-0.10140727905749773;-0.5263224521028614;-0.09534298631540339;0.19618185466551333;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
-0.7730230040424347;1;1;0.5061841872411633;0.782853645454001;0.636924846582046;-0.1325678006755875;-0.10140727905749773;-0.9646559088449874;0.45734785072652967;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
-1.0608602873721753;0;1;1.0350685782547868;1.5109272336075452;1.3099013012843523;-0.1325678006755875;-0.10140727905749773;-0.7712735014587554;0.7565948232685709;-2.859241601600212;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
0.23440748761165756;1;1;-0.03349376277273777;-0.8528185251923178;-1.5570622557418274;-0.1325678006755875;-0.10140727905749773;0.8660308810780092;-0.541159904592322;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
1.673593904260361;1;0;-0.497616799784693;-0.12474493703877337;0.6049532237340393;-0.1325678006755875;-0.10140727905749773;-1.067793192784311;-1.9641097944350894;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
0.9540006959360092;1;0;-0.6271395077880292;-0.6732935308530876;-0.4270488318024411;-0.1325678006755875;-0.10140727905749773;0.002256128086172716;-0.6022307153151876;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
-0.3412670790478238;1;1;0.7544360442475581;1.072088358556094;0.8329475833878576;-0.1325678006755875;-0.10140727905749773;-1.0162245508146492;-0.8831564446403691;0.2822501210391954;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
-1.4926162123667863;1;0;-1.4042757558080472;-1.0522907411247957;0.2978159944072858;-0.1325678006755875;-0.10140727905749773;-0.16534195831522824;-1.2190459036161296;0.2822501210391954;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
-1.348697570701916;1;1;0.9595136652528408;1.1119828017425895;0.4529569839648265;-0.1325678006755875;-0.10140727905749773;-0.1911262793000593;0.11229777014233941;0.2822501210391954;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
0.9540006959360092;0;1;-0.2601585017785763;-1.2717101786505214;-1.8474274861974953;-0.1325678006755875;-0.10140727905749773;-0.16534195831522824;-0.5778023910260414;0.2822501210391954;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
-0.6291043623775644;1;0;-1.6309404948138857;-1.3514990650235126;0.024746887787425148;-0.1325678006755875;-0.10140727905749773;-1.067793192784311;-0.6022307153151876;0.2822501210391954;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
-0.48518572071269406;1;1;-0.21698426577746432;-0.8428449143956938;-1.3437433951002087;-0.1325678006755875;-0.10140727905749773;0.6855406341841924;1.0833236606359016;0.2822501210391954;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
-0.05342979571808309;0;0;-1.1776110168022085;-0.6633199200564638;0.8224650840934298;-0.1325678006755875;-0.10140727905749773;1.1496584119111495;0.8176656339914363;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
0.8100820542711389;1;0;-1.6525276128144417;-1.0622643519214194;0.9288624519318786;-0.1325678006755875;0.7770403241330006;0.621079831722115;1.0894307417081883;0.2822501210391954;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
-0.05342979571808309;1;1;-0.6379330667883072;-1.112132405904539;-1.2231946532142812;-0.1325678006755875;-0.10140727905749773;1.5235310661911978;-1.2190459036161296;0.2822501210391954;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
-0.6291043623775644;0;1;-0.8322171287933118;-0.18458660181851672;1.3434452990265233;-0.1325678006755875;-0.10140727905749773;-1.6866168964202535;-0.553374066736895;0.2822501210391954;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
1.24183797926575;0;1;0.09602894523059866;0.5035925431485321;0.8806429551775076;-0.1325678006755875;-0.10140727905749773;1.8845115599788311;1.0894307417081883;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
1.5296752625954906;0;1;1.4236367022647956;1.5009536228109215;0.39215848805714165;-0.1325678006755875;-0.10140727905749773;0.3632366218738059;-0.6022307153151876;0.2822501210391954;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
